method_family,method_name,n_assets,seed,initial_wealth,target_wealth,train_time_sec,solve_time_sec,required_return_pct,target_hit_rate,mean_terminal_wealth,median_terminal_wealth,terminal_wealth_p05,expected_shortfall,mean_gross_leverage,max_gross_leverage,mean_concentration,mean_turnover,max_single_weight,wealth_volatility,max_drawdown,eval_time_sec,n_forward_windows,fold,evaluation_set
baseline,baseline_cash,10,5,0.95,1.0,-1.0,0.0,5.263157894736836,0.0,0.9691912730254152,0.9691912730254152,0.9691912730254152,0.0308087269745847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009318143129348,1,fold_2018_2021,validation
baseline,baseline_cash,1,1,0.8,1.0,-1.0,0.0,25.0,0.0,0.8161610720214024,0.8161610720214024,0.8161610720214024,0.1838389279785975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003538131713867,1,fold_2018_2021,validation
baseline,baseline_cash,1,2,0.8,1.0,-1.0,0.0,25.0,0.0,0.8161610720214024,0.8161610720214024,0.8161610720214024,0.1838389279785975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005926825106143,1,fold_2018_2021,validation
baseline,baseline_cash,1,3,0.8,1.0,-1.0,0.0,25.0,0.0,0.8161610720214024,0.8161610720214024,0.8161610720214024,0.1838389279785975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003735609352588,1,fold_2018_2021,validation
baseline,baseline_cash,1,4,0.8,1.0,-1.0,0.0,25.0,0.0,0.8161610720214024,0.8161610720214024,0.8161610720214024,0.1838389279785975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004258006811141,1,fold_2018_2021,validation
baseline,baseline_cash,1,5,0.8,1.0,-1.0,0.0,25.0,0.0,0.8161610720214024,0.8161610720214024,0.8161610720214024,0.1838389279785975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004559941589832,1,fold_2018_2021,validation
baseline,baseline_cash,1,1,0.9,1.0,-1.0,0.0,11.111111111111116,0.0,0.918181206024078,0.918181206024078,0.918181206024078,0.0818187939759219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003511235117912,1,fold_2018_2021,validation
baseline,baseline_cash,1,2,0.9,1.0,-1.0,0.0,11.111111111111116,0.0,0.918181206024078,0.918181206024078,0.918181206024078,0.0818187939759219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003849491477012,1,fold_2018_2021,validation
baseline,baseline_cash,1,3,0.9,1.0,-1.0,0.0,11.111111111111116,0.0,0.918181206024078,0.918181206024078,0.918181206024078,0.0818187939759219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003718249499797,1,fold_2018_2021,validation
baseline,baseline_cash,1,4,0.9,1.0,-1.0,0.0,11.111111111111116,0.0,0.918181206024078,0.918181206024078,0.918181206024078,0.0818187939759219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003992170095443,1,fold_2018_2021,validation
baseline,baseline_cash,1,5,0.9,1.0,-1.0,0.0,11.111111111111116,0.0,0.918181206024078,0.918181206024078,0.918181206024078,0.0818187939759219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003712177276611,1,fold_2018_2021,validation
baseline,baseline_cash,1,1,0.95,1.0,-1.0,0.0,5.263157894736836,0.0,0.9691912730254152,0.9691912730254152,0.9691912730254152,0.0308087269745847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003728978335857,1,fold_2018_2021,validation
baseline,baseline_cash,1,2,0.95,1.0,-1.0,0.0,5.263157894736836,0.0,0.9691912730254152,0.9691912730254152,0.9691912730254152,0.0308087269745847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004068687558174,1,fold_2018_2021,validation
baseline,baseline_cash,1,3,0.95,1.0,-1.0,0.0,5.263157894736836,0.0,0.9691912730254152,0.9691912730254152,0.9691912730254152,0.0308087269745847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003742054104804,1,fold_2018_2021,validation
baseline,baseline_cash,1,4,0.95,1.0,-1.0,0.0,5.263157894736836,0.0,0.9691912730254152,0.9691912730254152,0.9691912730254152,0.0308087269745847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005266107618808,1,fold_2018_2021,validation
baseline,baseline_cash,1,5,0.95,1.0,-1.0,0.0,5.263157894736836,0.0,0.9691912730254152,0.9691912730254152,0.9691912730254152,0.0308087269745847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005900636315345,1,fold_2018_2021,validation
baseline,baseline_cash,20,1,0.8,1.0,-1.0,0.0,25.0,0.0,0.8161610720214024,0.8161610720214024,0.8161610720214024,0.1838389279785975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004047825932502,1,fold_2018_2021,validation
baseline,baseline_cash,20,2,0.8,1.0,-1.0,0.0,25.0,0.0,0.8161610720214024,0.8161610720214024,0.8161610720214024,0.1838389279785975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008228383958339,1,fold_2018_2021,validation
baseline,baseline_cash,20,3,0.8,1.0,-1.0,0.0,25.0,0.0,0.8161610720214024,0.8161610720214024,0.8161610720214024,0.1838389279785975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003945007920265,1,fold_2018_2021,validation
baseline,baseline_cash,20,4,0.8,1.0,-1.0,0.0,25.0,0.0,0.8161610720214024,0.8161610720214024,0.8161610720214024,0.1838389279785975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003890916705131,1,fold_2018_2021,validation
baseline,baseline_cash,20,5,0.8,1.0,-1.0,0.0,25.0,0.0,0.8161610720214024,0.8161610720214024,0.8161610720214024,0.1838389279785975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006810240447521,1,fold_2018_2021,validation
baseline,baseline_cash,20,1,0.9,1.0,-1.0,0.0,11.111111111111116,0.0,0.918181206024078,0.918181206024078,0.918181206024078,0.0818187939759219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003850385546684,1,fold_2018_2021,validation
baseline,baseline_cash,20,2,0.9,1.0,-1.0,0.0,11.111111111111116,0.0,0.918181206024078,0.918181206024078,0.918181206024078,0.0818187939759219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005101636052131,1,fold_2018_2021,validation
baseline,baseline_cash,20,3,0.9,1.0,-1.0,0.0,11.111111111111116,0.0,0.918181206024078,0.918181206024078,0.918181206024078,0.0818187939759219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004964545369148,1,fold_2018_2021,validation
baseline,baseline_cash,20,4,0.9,1.0,-1.0,0.0,11.111111111111116,0.0,0.918181206024078,0.918181206024078,0.918181206024078,0.0818187939759219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009533278644084,1,fold_2018_2021,validation
baseline,baseline_cash,20,5,0.9,1.0,-1.0,0.0,11.111111111111116,0.0,0.918181206024078,0.918181206024078,0.918181206024078,0.0818187939759219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004129335284233,1,fold_2018_2021,validation
baseline,baseline_cash,20,1,0.95,1.0,-1.0,0.0,5.263157894736836,0.0,0.9691912730254152,0.9691912730254152,0.9691912730254152,0.0308087269745847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003908462822437,1,fold_2018_2021,validation
baseline,baseline_cash,20,2,0.95,1.0,-1.0,0.0,5.263157894736836,0.0,0.9691912730254152,0.9691912730254152,0.9691912730254152,0.0308087269745847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008311942219734,1,fold_2018_2021,validation
baseline,baseline_cash,20,3,0.95,1.0,-1.0,0.0,5.263157894736836,0.0,0.9691912730254152,0.9691912730254152,0.9691912730254152,0.0308087269745847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008297823369503,1,fold_2018_2021,validation
baseline,baseline_cash,20,4,0.95,1.0,-1.0,0.0,5.263157894736836,0.0,0.9691912730254152,0.9691912730254152,0.9691912730254152,0.0308087269745847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005976483225822,1,fold_2018_2021,validation
baseline,baseline_cash,20,5,0.95,1.0,-1.0,0.0,5.263157894736836,0.0,0.9691912730254152,0.9691912730254152,0.9691912730254152,0.0308087269745847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003840960562229,1,fold_2018_2021,validation
baseline,baseline_cash,5,1,0.8,1.0,-1.0,0.0,25.0,0.0,0.8161610720214024,0.8161610720214024,0.8161610720214024,0.1838389279785975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000395730137825,1,fold_2018_2021,validation
baseline,baseline_cash,5,2,0.8,1.0,-1.0,0.0,25.0,0.0,0.8161610720214024,0.8161610720214024,0.8161610720214024,0.1838389279785975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003669336438179,1,fold_2018_2021,validation
baseline,baseline_cash,5,3,0.8,1.0,-1.0,0.0,25.0,0.0,0.8161610720214024,0.8161610720214024,0.8161610720214024,0.1838389279785975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007681995630264,1,fold_2018_2021,validation
baseline,baseline_cash,5,4,0.8,1.0,-1.0,0.0,25.0,0.0,0.8161610720214024,0.8161610720214024,0.8161610720214024,0.1838389279785975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004576966166496,1,fold_2018_2021,validation
baseline,baseline_cash,5,5,0.8,1.0,-1.0,0.0,25.0,0.0,0.8161610720214024,0.8161610720214024,0.8161610720214024,0.1838389279785975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000383261591196,1,fold_2018_2021,validation
baseline,baseline_cash,5,1,0.9,1.0,-1.0,0.0,11.111111111111116,0.0,0.918181206024078,0.918181206024078,0.918181206024078,0.0818187939759219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004177801311016,1,fold_2018_2021,validation
baseline,baseline_cash,5,2,0.9,1.0,-1.0,0.0,11.111111111111116,0.0,0.918181206024078,0.918181206024078,0.918181206024078,0.0818187939759219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003781430423259,1,fold_2018_2021,validation
baseline,baseline_cash,5,3,0.9,1.0,-1.0,0.0,11.111111111111116,0.0,0.918181206024078,0.918181206024078,0.918181206024078,0.0818187939759219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0266167446970939,1,fold_2018_2021,validation
baseline,baseline_cash,5,4,0.9,1.0,-1.0,0.0,11.111111111111116,0.0,0.918181206024078,0.918181206024078,0.918181206024078,0.0818187939759219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005899667739868,1,fold_2018_2021,validation
baseline,baseline_cash,5,5,0.9,1.0,-1.0,0.0,11.111111111111116,0.0,0.918181206024078,0.918181206024078,0.918181206024078,0.0818187939759219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006914585828781,1,fold_2018_2021,validation
baseline,baseline_cash,5,1,0.95,1.0,-1.0,0.0,5.263157894736836,0.0,0.9691912730254152,0.9691912730254152,0.9691912730254152,0.0308087269745847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003449954092502,1,fold_2018_2021,validation
baseline,baseline_cash,5,2,0.95,1.0,-1.0,0.0,5.263157894736836,0.0,0.9691912730254152,0.9691912730254152,0.9691912730254152,0.0308087269745847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003355108201503,1,fold_2018_2021,validation
baseline,baseline_cash,5,3,0.95,1.0,-1.0,0.0,5.263157894736836,0.0,0.9691912730254152,0.9691912730254152,0.9691912730254152,0.0308087269745847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006446503102779,1,fold_2018_2021,validation
baseline,baseline_cash,5,4,0.95,1.0,-1.0,0.0,5.263157894736836,0.0,0.9691912730254152,0.9691912730254152,0.9691912730254152,0.0308087269745847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003824494779109,1,fold_2018_2021,validation
baseline,baseline_cash,5,5,0.95,1.0,-1.0,0.0,5.263157894736836,0.0,0.9691912730254152,0.9691912730254152,0.9691912730254152,0.0308087269745847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011948272585868,1,fold_2018_2021,validation
baseline,baseline_equal_weight,10,1,0.8,1.0,-1.0,0.0,25.0,0.0,0.9614199017334868,0.9614199017334868,0.9614199017334868,0.0385800982665133,1.0,1.0,0.1,0.0,0.1,0.0405517277100251,0.1332058352971897,0.0003385655581951,1,fold_2018_2021,validation
baseline,baseline_equal_weight,10,2,0.8,1.0,-1.0,0.0,25.0,0.0,0.9614199017334868,0.9614199017334868,0.9614199017334868,0.0385800982665133,1.0,1.0,0.1,0.0,0.1,0.0405517277100251,0.1332058352971897,0.0003899931907653,1,fold_2018_2021,validation
baseline,baseline_equal_weight,10,3,0.8,1.0,-1.0,0.0,25.0,0.0,0.9614199017334868,0.9614199017334868,0.9614199017334868,0.0385800982665133,1.0,1.0,0.1,0.0,0.1,0.0405517277100251,0.1332058352971897,0.0003350377082824,1,fold_2018_2021,validation
baseline,baseline_equal_weight,10,4,0.8,1.0,-1.0,0.0,25.0,0.0,0.9614199017334868,0.9614199017334868,0.9614199017334868,0.0385800982665133,1.0,1.0,0.1,0.0,0.1,0.0405517277100251,0.1332058352971897,0.0008567571640014,1,fold_2018_2021,validation
baseline,baseline_equal_weight,10,5,0.8,1.0,-1.0,0.0,25.0,0.0,0.9614199017334868,0.9614199017334868,0.9614199017334868,0.0385800982665133,1.0,1.0,0.1,0.0,0.1,0.0405517277100251,0.1332058352971897,0.0003412365913391,1,fold_2018_2021,validation
baseline,baseline_equal_weight,10,1,0.9,1.0,-1.0,0.0,11.111111111111116,1.0,1.0815973894501725,1.0815973894501725,1.0815973894501725,0.0,1.0,1.0,0.1,0.0,0.1,0.0405517277100251,0.1332058352971897,0.0003988295793533,1,fold_2018_2021,validation
baseline,baseline_equal_weight,10,2,0.9,1.0,-1.0,0.0,11.111111111111116,1.0,1.0815973894501725,1.0815973894501725,1.0815973894501725,0.0,1.0,1.0,0.1,0.0,0.1,0.0405517277100251,0.1332058352971897,0.0008411444723606,1,fold_2018_2021,validation
baseline,baseline_equal_weight,10,3,0.9,1.0,-1.0,0.0,11.111111111111116,1.0,1.0815973894501725,1.0815973894501725,1.0815973894501725,0.0,1.0,1.0,0.1,0.0,0.1,0.0405517277100251,0.1332058352971897,0.000935859978199,1,fold_2018_2021,validation
baseline,baseline_equal_weight,10,4,0.9,1.0,-1.0,0.0,11.111111111111116,1.0,1.0815973894501725,1.0815973894501725,1.0815973894501725,0.0,1.0,1.0,0.1,0.0,0.1,0.0405517277100251,0.1332058352971897,0.0009180642664432,1,fold_2018_2021,validation
baseline,baseline_equal_weight,10,5,0.9,1.0,-1.0,0.0,11.111111111111116,1.0,1.0815973894501725,1.0815973894501725,1.0815973894501725,0.0,1.0,1.0,0.1,0.0,0.1,0.0405517277100251,0.1332058352971897,0.0003466792404651,1,fold_2018_2021,validation
baseline,baseline_equal_weight,10,1,0.95,1.0,-1.0,0.0,5.263157894736836,1.0,1.1416861333085149,1.1416861333085149,1.1416861333085149,0.0,1.0,1.0,0.1,0.0,0.1,0.0405517277100251,0.1332058352971897,0.0003403015434741,1,fold_2018_2021,validation
baseline,baseline_equal_weight,10,2,0.95,1.0,-1.0,0.0,5.263157894736836,1.0,1.1416861333085149,1.1416861333085149,1.1416861333085149,0.0,1.0,1.0,0.1,0.0,0.1,0.0405517277100251,0.1332058352971897,0.0008598789572715,1,fold_2018_2021,validation
baseline,baseline_equal_weight,10,3,0.95,1.0,-1.0,0.0,5.263157894736836,1.0,1.1416861333085149,1.1416861333085149,1.1416861333085149,0.0,1.0,1.0,0.1,0.0,0.1,0.0405517277100251,0.1332058352971897,0.0003411620855331,1,fold_2018_2021,validation
baseline,baseline_equal_weight,10,4,0.95,1.0,-1.0,0.0,5.263157894736836,1.0,1.1416861333085149,1.1416861333085149,1.1416861333085149,0.0,1.0,1.0,0.1,0.0,0.1,0.0405517277100251,0.1332058352971897,0.0003286823630332,1,fold_2018_2021,validation
baseline,baseline_equal_weight,10,5,0.95,1.0,-1.0,0.0,5.263157894736836,1.0,1.1416861333085149,1.1416861333085149,1.1416861333085149,0.0,1.0,1.0,0.1,0.0,0.1,0.0405517277100251,0.1332058352971897,0.0003319345414638,1,fold_2018_2021,validation
baseline,baseline_equal_weight,1,1,0.8,1.0,-1.0,0.0,25.0,1.0,1.0018075966205442,1.0018075966205442,1.0018075966205442,0.0,1.0,1.0,1.0,0.0,1.0,0.0411098737203838,0.1353900487417904,0.0008767917752265,1,fold_2018_2021,validation
baseline,baseline_equal_weight,1,2,0.8,1.0,-1.0,0.0,25.0,1.0,1.0018075966205442,1.0018075966205442,1.0018075966205442,0.0,1.0,1.0,1.0,0.0,1.0,0.0411098737203838,0.1353900487417904,0.0008207187056541,1,fold_2018_2021,validation
baseline,baseline_equal_weight,1,3,0.8,1.0,-1.0,0.0,25.0,1.0,1.0018075966205442,1.0018075966205442,1.0018075966205442,0.0,1.0,1.0,1.0,0.0,1.0,0.0411098737203838,0.1353900487417904,0.0009117163717746,1,fold_2018_2021,validation
baseline,baseline_equal_weight,1,4,0.8,1.0,-1.0,0.0,25.0,1.0,1.0018075966205442,1.0018075966205442,1.0018075966205442,0.0,1.0,1.0,1.0,0.0,1.0,0.0411098737203838,0.1353900487417904,0.0009019672870635,1,fold_2018_2021,validation
baseline,baseline_equal_weight,1,5,0.8,1.0,-1.0,0.0,25.0,1.0,1.0018075966205442,1.0018075966205442,1.0018075966205442,0.0,1.0,1.0,1.0,0.0,1.0,0.0411098737203838,0.1353900487417904,0.0004976280033588,1,fold_2018_2021,validation
baseline,baseline_equal_weight,1,1,0.9,1.0,-1.0,0.0,11.111111111111116,1.0,1.1270335461981122,1.1270335461981122,1.1270335461981122,0.0,1.0,1.0,1.0,0.0,1.0,0.0411098737203838,0.1353900487417902,0.0003412887454032,1,fold_2018_2021,validation
baseline,baseline_equal_weight,1,2,0.9,1.0,-1.0,0.0,11.111111111111116,1.0,1.1270335461981122,1.1270335461981122,1.1270335461981122,0.0,1.0,1.0,1.0,0.0,1.0,0.0411098737203838,0.1353900487417902,0.0003535263240337,1,fold_2018_2021,validation
baseline,baseline_equal_weight,1,3,0.9,1.0,-1.0,0.0,11.111111111111116,1.0,1.1270335461981122,1.1270335461981122,1.1270335461981122,0.0,1.0,1.0,1.0,0.0,1.0,0.0411098737203838,0.1353900487417902,0.0003271885216236,1,fold_2018_2021,validation
baseline,baseline_equal_weight,1,4,0.9,1.0,-1.0,0.0,11.111111111111116,1.0,1.1270335461981122,1.1270335461981122,1.1270335461981122,0.0,1.0,1.0,1.0,0.0,1.0,0.0411098737203838,0.1353900487417902,0.0003550872206687,1,fold_2018_2021,validation
baseline,baseline_equal_weight,1,5,0.9,1.0,-1.0,0.0,11.111111111111116,1.0,1.1270335461981122,1.1270335461981122,1.1270335461981122,0.0,1.0,1.0,1.0,0.0,1.0,0.0411098737203838,0.1353900487417902,0.0006971657276153,1,fold_2018_2021,validation
baseline,baseline_equal_weight,1,1,0.95,1.0,-1.0,0.0,5.263157894736836,1.0,1.1896465209868958,1.1896465209868958,1.1896465209868958,0.0,1.0,1.0,1.0,0.0,1.0,0.0411098737203838,0.1353900487417904,0.0008542127907276,1,fold_2018_2021,validation
baseline,baseline_equal_weight,1,2,0.95,1.0,-1.0,0.0,5.263157894736836,1.0,1.1896465209868958,1.1896465209868958,1.1896465209868958,0.0,1.0,1.0,1.0,0.0,1.0,0.0411098737203838,0.1353900487417904,0.0003524497151374,1,fold_2018_2021,validation
baseline,baseline_equal_weight,1,3,0.95,1.0,-1.0,0.0,5.263157894736836,1.0,1.1896465209868958,1.1896465209868958,1.1896465209868958,0.0,1.0,1.0,1.0,0.0,1.0,0.0411098737203838,0.1353900487417904,0.0003124810755252,1,fold_2018_2021,validation
baseline,baseline_equal_weight,1,4,0.95,1.0,-1.0,0.0,5.263157894736836,1.0,1.1896465209868958,1.1896465209868958,1.1896465209868958,0.0,1.0,1.0,1.0,0.0,1.0,0.0411098737203838,0.1353900487417904,0.000420831143856,1,fold_2018_2021,validation
baseline,baseline_equal_weight,1,5,0.95,1.0,-1.0,0.0,5.263157894736836,1.0,1.1896465209868958,1.1896465209868958,1.1896465209868958,0.0,1.0,1.0,1.0,0.0,1.0,0.0411098737203838,0.1353900487417904,0.0005232244729995,1,fold_2018_2021,validation
baseline,baseline_equal_weight,20,1,0.8,1.0,-1.0,0.0,25.0,0.0,0.9252716751299466,0.9252716751299466,0.9252716751299466,0.0747283248700534,1.0,1.0,0.0499999999999999,0.0,0.0499999999999999,0.0360843926440417,0.1202207504512463,0.000328741967678,1,fold_2018_2021,validation
baseline,baseline_equal_weight,20,2,0.8,1.0,-1.0,0.0,25.0,0.0,0.9252716751299466,0.9252716751299466,0.9252716751299466,0.0747283248700534,1.0,1.0,0.0499999999999999,0.0,0.0499999999999999,0.0360843926440417,0.1202207504512463,0.0003622993826866,1,fold_2018_2021,validation
baseline,baseline_equal_weight,20,3,0.8,1.0,-1.0,0.0,25.0,0.0,0.9252716751299466,0.9252716751299466,0.9252716751299466,0.0747283248700534,1.0,1.0,0.0499999999999999,0.0,0.0499999999999999,0.0360843926440417,0.1202207504512463,0.0003783665597438,1,fold_2018_2021,validation
baseline,baseline_equal_weight,20,4,0.8,1.0,-1.0,0.0,25.0,0.0,0.9252716751299466,0.9252716751299466,0.9252716751299466,0.0747283248700534,1.0,1.0,0.0499999999999999,0.0,0.0499999999999999,0.0360843926440417,0.1202207504512463,0.0003584437072277,1,fold_2018_2021,validation
baseline,baseline_equal_weight,20,5,0.8,1.0,-1.0,0.0,25.0,0.0,0.9252716751299466,0.9252716751299466,0.9252716751299466,0.0747283248700534,1.0,1.0,0.0499999999999999,0.0,0.0499999999999999,0.0360843926440417,0.1202207504512463,0.0007295683026313,1,fold_2018_2021,validation
baseline,baseline_equal_weight,20,1,0.9,1.0,-1.0,0.0,11.111111111111116,1.0,1.0409306345211902,1.0409306345211902,1.0409306345211902,0.0,1.0,1.0,0.0499999999999999,0.0,0.0499999999999999,0.0360843926440417,0.1202207504512461,0.0008353143930435,1,fold_2018_2021,validation
baseline,baseline_equal_weight,20,2,0.9,1.0,-1.0,0.0,11.111111111111116,1.0,1.0409306345211902,1.0409306345211902,1.0409306345211902,0.0,1.0,1.0,0.0499999999999999,0.0,0.0499999999999999,0.0360843926440417,0.1202207504512461,0.0006718412041664,1,fold_2018_2021,validation
baseline,baseline_equal_weight,20,3,0.9,1.0,-1.0,0.0,11.111111111111116,1.0,1.0409306345211902,1.0409306345211902,1.0409306345211902,0.0,1.0,1.0,0.0499999999999999,0.0,0.0499999999999999,0.0360843926440417,0.1202207504512461,0.0003465674817562,1,fold_2018_2021,validation
baseline,baseline_equal_weight,20,4,0.9,1.0,-1.0,0.0,11.111111111111116,1.0,1.0409306345211902,1.0409306345211902,1.0409306345211902,0.0,1.0,1.0,0.0499999999999999,0.0,0.0499999999999999,0.0360843926440417,0.1202207504512461,0.0007876306772232,1,fold_2018_2021,validation
baseline,baseline_equal_weight,20,5,0.9,1.0,-1.0,0.0,11.111111111111116,1.0,1.0409306345211902,1.0409306345211902,1.0409306345211902,0.0,1.0,1.0,0.0499999999999999,0.0,0.0499999999999999,0.0360843926440417,0.1202207504512461,0.000999417155981,1,fold_2018_2021,validation
baseline,baseline_equal_weight,20,1,0.95,1.0,-1.0,0.0,5.263157894736836,1.0,1.0987601142168113,1.0987601142168113,1.0987601142168113,0.0,1.0,1.0,0.0499999999999999,0.0,0.0499999999999999,0.0360843926440417,0.120220750451246,0.000341523438692,1,fold_2018_2021,validation
baseline,baseline_equal_weight,20,2,0.95,1.0,-1.0,0.0,5.263157894736836,1.0,1.0987601142168113,1.0987601142168113,1.0987601142168113,0.0,1.0,1.0,0.0499999999999999,0.0,0.0499999999999999,0.0360843926440417,0.120220750451246,0.0003488510847091,1,fold_2018_2021,validation
baseline,baseline_equal_weight,20,3,0.95,1.0,-1.0,0.0,5.263157894736836,1.0,1.0987601142168113,1.0987601142168113,1.0987601142168113,0.0,1.0,1.0,0.0499999999999999,0.0,0.0499999999999999,0.0360843926440417,0.120220750451246,0.000305738300085,1,fold_2018_2021,validation
baseline,baseline_equal_weight,20,4,0.95,1.0,-1.0,0.0,5.263157894736836,1.0,1.0987601142168113,1.0987601142168113,1.0987601142168113,0.0,1.0,1.0,0.0499999999999999,0.0,0.0499999999999999,0.0360843926440417,0.120220750451246,0.0003598891198635,1,fold_2018_2021,validation
baseline,baseline_equal_weight,20,5,0.95,1.0,-1.0,0.0,5.263157894736836,1.0,1.0987601142168113,1.0987601142168113,1.0987601142168113,0.0,1.0,1.0,0.0499999999999999,0.0,0.0499999999999999,0.0360843926440417,0.120220750451246,0.0008152015507221,1,fold_2018_2021,validation
baseline,baseline_equal_weight,5,1,0.8,1.0,-1.0,0.0,25.0,0.0,0.9377167211225812,0.9377167211225812,0.9377167211225812,0.0622832788774189,1.0,1.0,0.2,0.0,0.2,0.0431257891723093,0.1448099016857342,0.0003181658685207,1,fold_2018_2021,validation
baseline,baseline_equal_weight,5,2,0.8,1.0,-1.0,0.0,25.0,0.0,0.9377167211225812,0.9377167211225812,0.9377167211225812,0.0622832788774189,1.0,1.0,0.2,0.0,0.2,0.0431257891723093,0.1448099016857342,0.0003439746797084,1,fold_2018_2021,validation
baseline,baseline_equal_weight,5,3,0.8,1.0,-1.0,0.0,25.0,0.0,0.9377167211225812,0.9377167211225812,0.9377167211225812,0.0622832788774189,1.0,1.0,0.2,0.0,0.2,0.0431257891723093,0.1448099016857342,0.0003439337015151,1,fold_2018_2021,validation
baseline,baseline_equal_weight,5,4,0.8,1.0,-1.0,0.0,25.0,0.0,0.9377167211225812,0.9377167211225812,0.9377167211225812,0.0622832788774189,1.0,1.0,0.2,0.0,0.2,0.0431257891723093,0.1448099016857342,0.0008183121681213,1,fold_2018_2021,validation
baseline,baseline_equal_weight,5,5,0.8,1.0,-1.0,0.0,25.0,0.0,0.9377167211225812,0.9377167211225812,0.9377167211225812,0.0622832788774189,1.0,1.0,0.2,0.0,0.2,0.0431257891723093,0.1448099016857342,0.0003467462956905,1,fold_2018_2021,validation
baseline,baseline_equal_weight,5,1,0.9,1.0,-1.0,0.0,11.111111111111116,1.0,1.054931311262903,1.054931311262903,1.054931311262903,0.0,1.0,1.0,0.2,0.0,0.2,0.0431257891723093,0.1448099016857342,0.0003592297434806,1,fold_2018_2021,validation
baseline,baseline_equal_weight,5,2,0.9,1.0,-1.0,0.0,11.111111111111116,1.0,1.054931311262903,1.054931311262903,1.054931311262903,0.0,1.0,1.0,0.2,0.0,0.2,0.0431257891723093,0.1448099016857342,0.000374998897314,1,fold_2018_2021,validation
baseline,baseline_equal_weight,5,3,0.9,1.0,-1.0,0.0,11.111111111111116,1.0,1.054931311262903,1.054931311262903,1.054931311262903,0.0,1.0,1.0,0.2,0.0,0.2,0.0431257891723093,0.1448099016857342,0.00034174695611,1,fold_2018_2021,validation
baseline,baseline_equal_weight,5,4,0.9,1.0,-1.0,0.0,11.111111111111116,1.0,1.054931311262903,1.054931311262903,1.054931311262903,0.0,1.0,1.0,0.2,0.0,0.2,0.0431257891723093,0.1448099016857342,0.0007615722715854,1,fold_2018_2021,validation
baseline,baseline_equal_weight,5,5,0.9,1.0,-1.0,0.0,11.111111111111116,1.0,1.054931311262903,1.054931311262903,1.054931311262903,0.0,1.0,1.0,0.2,0.0,0.2,0.0431257891723093,0.1448099016857342,0.0003395676612854,1,fold_2018_2021,validation
baseline,baseline_equal_weight,5,1,0.95,1.0,-1.0,0.0,5.263157894736836,1.0,1.1135386063330648,1.1135386063330648,1.1135386063330648,0.0,1.0,1.0,0.2,0.0,0.2,0.0431257891723093,0.1448099016857343,0.0003386363387107,1,fold_2018_2021,validation
